caller_id,location,category,subcategory,u_symptom,priority,assignment_group
2542,38,9,174,491,3,Group 29
2542,38,9,174,491,3,Group 29
2566,161,9,174,491,3,Group 24
2566,161,9,174,491,3,Group 24
2578,161,9,174,491,3,Group 70
2578,161,9,174,491,3,Group 70
2593,204,9,174,491,3,Group 25
2593,204,9,174,491,3,Group 25
2604,161,9,174,491,3,Group 24
2604,161,9,174,491,3,Group 24
2632,161,9,174,491,3,Group 24
2632,161,9,174,491,3,Group 24
2672,204,9,174,491,3,Group 25
2672,204,9,174,491,3,Group 25
2755,108,9,174,491,3,Group 27
2755,108,9,174,491,3,Group 27
2776,143,9,174,491,3,Group 28
2776,143,9,174,491,3,Group 28
2784,204,9,174,491,3,Group 25
2784,204,9,174,491,3,Group 25
2925,161,9,174,491,3,Group 70
2925,161,9,174,491,3,Group 70
2937,128,9,174,491,3,Group 70
2937,128,9,174,491,3,Group 70
2963,229,9,174,491,3,Group 24
2963,229,9,174,491,3,Group 24
2988,161,9,174,491,3,Group 24
2988,161,9,174,491,3,Group 24
2988,161,9,174,491,3,Group 24
2988,161,9,174,491,3,Group 24
2988,161,9,174,491,3,Group 24
2988,161,9,174,491,3,Group 24
3036,108,9,174,491,3,Group 27
3036,108,9,174,491,3,Group 27
3036,108,9,174,491,3,Group 27
3036,108,9,174,491,3,Group 27
3045,204,9,174,491,3,Group 9
3045,204,9,174,491,3,Group 9
3053,143,9,174,491,3,Group 28
3053,143,9,174,491,3,Group 28
3193,204,9,174,491,3,Group 25
3193,204,9,174,491,3,Group 25
3226,204,9,174,491,3,Group 25
3226,204,9,174,491,3,Group 25
3226,204,9,174,491,3,Group 25
3239,204,9,174,491,3,Group 25
3239,204,9,174,491,3,Group 25
3246,161,9,174,491,3,Group 24
3246,161,9,174,491,3,Group 24
3255,93,9,174,491,3,Group 70
3255,93,9,174,491,3,Group 70
3284,204,9,174,491,3,Group 25
3284,204,9,174,491,3,Group 25
3299,55,9,174,491,3,Group 20
3299,55,9,174,491,3,Group 20
3326,43,9,174,491,3,Group 29
3326,43,9,174,491,3,Group 29
3400,204,9,174,491,3,Group 25
3400,204,9,174,491,3,Group 25
3428,93,9,174,491,3,Group 23
3428,93,9,174,491,3,Group 23
3430,143,9,174,491,3,Group 28
3430,143,9,174,491,3,Group 28
3486,161,9,174,491,3,Group 62
3486,161,9,174,491,3,Group 62
3502,204,9,174,491,3,Group 25
3502,204,9,174,491,3,Group 25
3520,143,9,174,491,3,Group 28
3520,143,9,174,491,3,Group 28
3526,51,9,174,491,3,Group 30
3526,51,9,174,491,3,Group 30
3535,75,9,174,491,3,Group 30
3535,75,9,174,491,3,Group 30
3540,161,9,174,491,3,Group 24
3540,161,9,174,491,3,Group 24
3550,93,9,174,491,3,Group 23
3550,93,9,174,491,3,Group 23
3597,204,9,174,491,3,Group 25
3597,204,9,174,491,3,Group 25
3612,108,9,174,491,3,Group 27
3612,108,9,174,491,3,Group 27
3612,108,9,174,491,3,Group 27
3612,108,9,174,491,3,Group 27
3707,204,9,174,491,3,Group 70
3707,204,9,174,491,3,Group 70
3712,161,9,174,491,3,Group 24
3712,161,9,174,491,3,Group 24
3753,93,9,174,491,3,Group 23
3753,93,9,174,491,3,Group 23
3759,43,9,174,491,3,Group 30
3759,43,9,174,491,3,Group 30
3806,108,9,174,491,3,Group 27
3806,108,9,174,491,3,Group 27
3836,204,9,174,491,3,Group 25
3836,204,9,174,491,3,Group 25
3861,96,9,174,491,3,Group 24
3861,96,9,174,491,3,Group 24
3966,18,9,174,491,3,Group 30
3966,18,9,174,491,3,Group 30
3999,143,9,174,491,3,Group 28
3999,143,9,174,491,3,Group 28
4063,161,9,174,491,3,Group 24
4063,161,9,174,491,3,Group 24
4086,204,9,174,491,3,Group 25
4086,204,9,174,491,3,Group 25
4086,204,9,174,491,3,Group 25
4086,204,9,174,491,3,Group 25
4120,161,9,174,491,3,Group 24
4120,161,9,174,491,3,Group 24
4120,161,9,174,491,3,Group 24
4120,161,9,174,491,3,Group 24
4126,143,9,174,491,3,Group 70
4126,143,9,174,491,3,Group 70
4320,108,9,174,491,3,Group 27
4320,108,9,174,491,3,Group 27
4326,8,9,174,491,3,Group 27
4326,8,9,174,491,3,Group 27
4350,93,9,174,491,3,Group 23
4350,93,9,174,491,3,Group 23
4350,93,9,174,491,3,Group 23
4431,51,9,174,491,3,Group 30
4431,51,9,174,491,3,Group 30
4473,108,9,174,491,3,Group 27
4473,108,9,174,491,3,Group 27
4499,204,9,174,491,3,Group 25
4499,204,9,174,491,3,Group 25
4511,161,9,174,491,3,Group 49
4511,161,9,174,491,3,Group 49
4556,51,9,174,491,3,Group 30
4556,51,9,174,491,3,Group 30
4559,143,9,174,491,3,Group 28
4559,143,9,174,491,3,Group 28
4568,161,9,174,491,3,Group 24
4568,161,9,174,491,3,Group 24
4568,161,9,174,491,3,Group 24
4569,143,9,174,491,3,Group 28
4569,143,9,174,491,3,Group 28
4571,143,9,174,491,3,Group 28
4571,143,9,174,491,3,Group 28
4576,204,9,174,491,3,Group 25
4576,204,9,174,491,3,Group 25
4610,143,9,174,491,3,Group 28
4610,143,9,174,491,3,Group 28
4623,108,9,174,491,3,Group 27
4623,108,9,174,491,3,Group 27
4699,204,9,174,491,3,Group 25
4699,204,9,174,491,3,Group 25
4737,143,9,174,491,3,Group 61
4737,143,9,174,491,3,Group 61
4759,161,9,174,491,3,Group 24
4759,161,9,174,491,3,Group 24
4775,208,9,174,491,3,Group 25
4775,208,9,174,491,3,Group 25
4808,161,9,174,491,3,Group 24
4808,161,9,174,491,3,Group 24
4809,165,9,174,491,3,Group 24
4809,165,9,174,491,3,Group 24
4816,108,9,174,491,3,Group 70
4816,108,9,174,491,3,Group 70
4838,143,9,174,491,3,Group 70
4838,143,9,174,491,3,Group 70
4859,51,9,174,491,3,Group 30
4859,51,9,174,491,3,Group 30
4869,108,9,174,491,3,Group 27
4869,108,9,174,491,3,Group 27
4870,204,9,174,491,3,Group 25
4870,204,9,174,491,3,Group 25
4870,204,9,174,491,3,Group 25
4870,204,9,174,491,3,Group 25
4905,204,9,174,491,3,Group 25
4905,204,9,174,491,3,Group 25
4905,204,9,174,491,3,Group 25
4905,204,9,174,491,3,Group 25
4993,107,9,174,491,3,Group 25
4993,107,9,174,491,3,Group 25
4995,204,9,174,491,3,Group 70
4995,204,9,174,491,3,Group 70
4998,55,9,174,491,3,Group 70
4998,55,9,174,491,3,Group 70
5004,161,9,174,491,3,Group 24
5004,161,9,174,491,3,Group 24
5004,161,9,174,491,3,Group 24
5004,161,9,174,491,3,Group 24
5004,161,9,174,491,3,Group 24
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5051,204,9,174,491,3,Group 25
5086,204,9,174,491,3,Group 25
5086,204,9,174,491,3,Group 25
5150,108,9,174,491,3,Group 27
5150,108,9,174,491,3,Group 27
5150,108,9,174,491,3,Group 27
5157,161,9,174,491,3,Group 70
5157,161,9,174,491,3,Group 70
5173,93,9,174,491,3,Group 23
5173,93,9,174,491,3,Group 23
5252,108,9,174,491,3,Group 70
5252,108,9,174,491,3,Group 70
5259,161,9,174,491,3,Group 70
5259,161,9,174,491,3,Group 70
5373,113,9,174,491,3,Group 72
5373,113,9,174,491,3,Group 72
5403,161,9,174,491,3,Group 24
5403,161,9,174,491,3,Group 24
5446,161,9,174,491,3,Group 24
5446,161,9,174,491,3,Group 24
5470,161,9,174,491,3,Group 62
5470,161,9,174,491,3,Group 62
5485,143,9,174,491,3,Group 28
5485,143,9,174,491,3,Group 28
5537,161,9,174,491,3,Group 24
5537,161,9,174,491,3,Group 24
5582,204,9,174,491,3,Group 25
5582,204,9,174,491,3,Group 25
5583,143,9,174,491,3,Group 61
5583,143,9,174,491,3,Group 61
5590,143,9,174,491,3,Group 70
5590,143,9,174,491,3,Group 70
5594,167,9,174,491,3,Group 24
5594,167,9,174,491,3,Group 24
5595,204,9,174,491,3,Group 25
5595,204,9,174,491,3,Group 25
5605,161,9,174,491,3,Group 24
5605,161,9,174,491,3,Group 24
5611,161,9,174,491,3,Group 70
5611,161,9,174,491,3,Group 70
962,40,13,174,491,3,Group 70
962,40,13,174,491,3,Group 70
994,204,13,174,491,3,Group 75
994,204,13,174,491,3,Group 75
1278,54,13,174,491,3,Group 70
1278,54,13,174,491,3,Group 70
1662,135,13,174,491,3,Group 55
1662,135,13,174,491,3,Group 55
2691,161,13,174,491,3,Group 70
2691,161,13,174,491,3,Group 70
3231,93,13,174,491,3,Group 70
3231,93,13,174,491,3,Group 70
3255,93,13,174,491,3,Group 23
3255,93,13,174,491,3,Group 23
4178,43,13,174,491,3,Group 23
4178,43,13,174,491,3,Group 23
4188,93,13,174,491,3,Group 23
4188,93,13,174,491,3,Group 23
5105,93,13,174,491,3,Group 23
5105,93,13,174,491,3,Group 23
298,143,17,174,491,3,Group 20
298,143,17,174,491,3,Group 20
531,204,17,174,491,3,Group 25
531,204,17,174,491,3,Group 25
753,204,17,174,491,3,Group 70
753,204,17,174,491,3,Group 70
831,83,17,174,491,3,Group 70
831,83,17,174,491,3,Group 70
1140,108,17,174,491,3,Group 69
1140,108,17,174,491,3,Group 69
1246,224,17,174,491,3,Group 69
1246,224,17,174,491,3,Group 69
1319,108,17,174,491,3,Group 23
1319,108,17,174,491,3,Group 23
1810,160,17,174,491,3,Group 29
1810,160,17,174,491,3,Group 29
2595,51,17,174,491,3,Group 69
2595,51,17,174,491,3,Group 69
2697,93,17,174,491,3,Group 69
2697,93,17,174,491,3,Group 69
2736,54,17,174,491,3,Group 20
2736,54,17,174,491,3,Group 20
3035,204,17,174,491,3,Group 20
3035,204,17,174,491,3,Group 20
3038,204,17,174,491,3,Group 25
3038,204,17,174,491,3,Group 25
3498,224,17,174,491,3,Group 69
3498,224,17,174,491,3,Group 69
3533,93,17,174,491,3,Group 69
3533,93,17,174,491,3,Group 69
3571,83,17,174,491,3,Group 29
3571,83,17,174,491,3,Group 29
3665,204,17,174,491,3,Group 25
3665,204,17,174,491,3,Group 25
3665,204,17,174,491,3,Group 70
3665,204,17,174,491,3,Group 70
4126,143,17,174,491,3,Group 70
4126,143,17,174,491,3,Group 70
4818,93,17,174,491,3,Group 70
4818,93,17,174,491,3,Group 70
5208,93,17,174,491,3,Group 69
5208,93,17,174,491,3,Group 69
5626,165,17,174,491,3,Group 24
5626,165,17,174,491,3,Group 24
99,51,19,174,491,3,Group 56
99,51,19,174,491,3,Group 56
116,204,19,174,491,3,Group 56
116,204,19,174,491,3,Group 56
643,197,19,174,491,3,Group 54
643,197,19,174,491,3,Group 54
643,197,19,174,491,3,Group 54
643,197,19,174,491,3,Group 54
1062,161,19,174,491,3,Group 62
1062,161,19,174,491,3,Group 62
1622,43,19,174,491,3,Group 70
1622,43,19,174,491,3,Group 70
2079,108,19,174,491,3,Group 60
2079,108,19,174,491,3,Group 60
2237,161,19,174,491,3,Group 73
2237,161,19,174,491,3,Group 73
2519,42,19,174,491,3,Group 64
2519,42,19,174,491,3,Group 64
2872,161,19,174,491,3,Group 24
2872,161,19,174,491,3,Group 24
4095,204,19,174,491,3,Group 25
4095,204,19,174,491,3,Group 25
4638,204,19,174,491,3,Group 25
4638,204,19,174,491,3,Group 25
4934,51,19,174,491,3,Group 30
4934,51,19,174,491,3,Group 30
4990,161,19,174,491,3,Group 24
4990,161,19,174,491,3,Group 24
5391,197,19,174,491,3,Group 54
5391,197,19,174,491,3,Group 54
5446,161,19,174,491,3,Group 24
5446,161,19,174,491,3,Group 24
5446,161,19,174,491,3,Group 24
5446,161,19,174,491,3,Group 24
5549,161,19,174,491,3,Group 24
5549,161,19,174,491,3,Group 24
5549,161,19,174,491,3,Group 24
5549,161,19,174,491,3,Group 24
5584,143,19,174,491,3,Group 56
5584,143,19,174,491,3,Group 56
15,161,20,174,491,3,Group 70
15,161,20,174,491,3,Group 70
28,161,20,174,491,3,Group 70
28,161,20,174,491,3,Group 70
79,108,20,174,491,3,Group 70
79,108,20,174,491,3,Group 70
108,108,20,174,491,3,Group 72
108,108,20,174,491,3,Group 72
142,161,20,174,491,3,Group 70
142,161,20,174,491,3,Group 70
197,70,20,174,491,3,Group 27
197,70,20,174,491,3,Group 27
225,204,20,174,491,3,Group 72
225,204,20,174,491,3,Group 72
313,51,20,174,491,3,Group 30
313,51,20,174,491,3,Group 30
330,143,20,174,491,3,Group 70
330,143,20,174,491,3,Group 70
337,204,20,174,491,3,Group 70
337,204,20,174,491,3,Group 70
354,143,20,174,491,3,Group 70
354,143,20,174,491,3,Group 70
503,43,20,174,491,3,Group 70
503,43,20,174,491,3,Group 70
536,204,20,174,491,3,Group 70
536,204,20,174,491,3,Group 70
567,143,20,174,491,3,Group 66
567,143,20,174,491,3,Group 66
577,161,20,174,491,3,Group 70
577,161,20,174,491,3,Group 70
599,51,20,174,491,3,Group 30
599,51,20,174,491,3,Group 30
613,93,20,174,491,3,Group 23
613,93,20,174,491,3,Group 23
615,161,20,174,491,3,Group 70
615,161,20,174,491,3,Group 70
723,93,20,174,491,3,Group 23
723,93,20,174,491,3,Group 23
730,143,20,174,491,3,Group 70
730,143,20,174,491,3,Group 70
753,204,20,174,491,3,Group 70
753,204,20,174,491,3,Group 70
755,204,20,174,491,3,Group 70
755,204,20,174,491,3,Group 70
778,93,20,174,491,3,Group 70
778,93,20,174,491,3,Group 70
780,93,20,174,491,3,Group 23
780,93,20,174,491,3,Group 23
785,108,20,174,491,3,Group 70
785,108,20,174,491,3,Group 70
786,93,20,174,491,3,Group 70
786,93,20,174,491,3,Group 70
793,204,20,174,491,3,Group 25
793,204,20,174,491,3,Group 25
818,143,20,174,491,3,Group 33
818,143,20,174,491,3,Group 33
917,161,20,174,491,3,Group 70
917,161,20,174,491,3,Group 70
922,143,20,174,491,3,Group 76
922,143,20,174,491,3,Group 76
930,204,20,174,491,3,Group 70
930,204,20,174,491,3,Group 70
990,55,20,174,491,3,Group 70
990,55,20,174,491,3,Group 70
1075,161,20,174,491,3,Group 70
1075,161,20,174,491,3,Group 70
1083,42,20,174,491,3,Group 72
1083,42,20,174,491,3,Group 72
1193,108,20,174,491,3,Group 20
1193,108,20,174,491,3,Group 20
1198,204,20,174,491,3,Group 70
1198,204,20,174,491,3,Group 70
1200,136,20,174,491,3,Group 70
1200,136,20,174,491,3,Group 70
1205,143,20,174,491,3,Group 70
1205,143,20,174,491,3,Group 70
1222,204,20,174,491,3,Group 70
1222,204,20,174,491,3,Group 70
1237,108,20,174,491,3,Group 70
1237,108,20,174,491,3,Group 70
1240,108,20,174,491,3,Group 70
1240,108,20,174,491,3,Group 70
1244,93,20,174,491,3,Group 70
1244,93,20,174,491,3,Group 70
1245,54,20,174,491,3,Group 70
1245,54,20,174,491,3,Group 70
1293,204,20,174,491,3,Group 70
1293,204,20,174,491,3,Group 70
1410,204,20,174,491,3,Group 70
1410,204,20,174,491,3,Group 70
1418,143,20,174,491,3,Group 66
1418,143,20,174,491,3,Group 66
1493,204,20,174,491,3,Group 70
1493,204,20,174,491,3,Group 70
1559,161,20,174,491,3,Group 70
1559,161,20,174,491,3,Group 70
1559,161,20,174,491,3,Group 70
1559,161,20,174,491,3,Group 70
1589,143,20,174,491,3,Group 61
1589,143,20,174,491,3,Group 61
1594,204,20,174,491,3,Group 25
1594,204,20,174,491,3,Group 25
1596,135,20,174,491,3,Group 70
1596,135,20,174,491,3,Group 70
1620,37,20,174,491,3,Group 29
1620,37,20,174,491,3,Group 29
1622,43,20,174,491,3,Group 70
1622,43,20,174,491,3,Group 70
1702,204,20,174,491,3,Group 56
1702,204,20,174,491,3,Group 56
1712,161,20,174,491,3,Group 70
1712,161,20,174,491,3,Group 70
1735,204,20,174,491,3,Group 70
1735,204,20,174,491,3,Group 70
1739,161,20,174,491,3,Group 70
1739,161,20,174,491,3,Group 70
1767,204,20,174,491,3,Group 70
1767,204,20,174,491,3,Group 70
1786,59,20,174,491,3,Group 70
1786,59,20,174,491,3,Group 70
1811,172,20,174,491,3,Group 70
1811,172,20,174,491,3,Group 70
1873,108,20,174,491,3,Group 20
1873,108,20,174,491,3,Group 20
1924,143,20,174,491,3,Group 70
1924,143,20,174,491,3,Group 70
1930,161,20,174,491,3,Group 70
1930,161,20,174,491,3,Group 70
2035,108,20,174,491,3,Group 27
2035,108,20,174,491,3,Group 27
2035,108,20,174,491,3,Group 70
2035,108,20,174,491,3,Group 70
2066,136,20,174,491,3,Group 70
2066,136,20,174,491,3,Group 70
2146,93,20,174,491,3,Group 70
2146,93,20,174,491,3,Group 70
2183,93,20,174,491,3,Group 70
2183,93,20,174,491,3,Group 70
2252,108,20,174,491,3,Group 70
2252,108,20,174,491,3,Group 70
2257,108,20,174,491,3,Group 70
2257,108,20,174,491,3,Group 70
2269,36,20,174,491,3,Group 70
2269,36,20,174,491,3,Group 70
2272,161,20,174,491,3,Group 20
2272,161,20,174,491,3,Group 20
2276,93,20,174,491,3,Group 70
2276,93,20,174,491,3,Group 70
2299,204,20,174,491,3,Group 25
2299,204,20,174,491,3,Group 25
2428,93,20,174,491,3,Group 70
2428,93,20,174,491,3,Group 70
2442,108,20,174,491,3,Group 70
2442,108,20,174,491,3,Group 70
2484,204,20,174,491,3,Group 70
2484,204,20,174,491,3,Group 70
2502,108,20,174,491,3,Group 69
2502,108,20,174,491,3,Group 69
2524,161,20,174,491,3,Group 70
2524,161,20,174,491,3,Group 70
2536,38,20,174,491,3,Group 29
2536,38,20,174,491,3,Group 29
2553,108,20,174,491,3,Group 70
2553,108,20,174,491,3,Group 70
2574,108,20,174,491,3,Group 27
2574,108,20,174,491,3,Group 27
2576,161,20,174,491,3,Group 24
2576,161,20,174,491,3,Group 24
2623,51,20,174,491,3,Group 70
2623,51,20,174,491,3,Group 70
2690,51,20,174,491,3,Group 72
2690,51,20,174,491,3,Group 72
2698,108,20,174,491,3,Group 70
2698,108,20,174,491,3,Group 70
2723,204,20,174,491,3,Group 70
2723,204,20,174,491,3,Group 70
2737,51,20,174,491,3,Group 70
2737,51,20,174,491,3,Group 70
2737,51,20,174,491,3,Group 76
2737,51,20,174,491,3,Group 76
2781,204,20,174,491,3,Group 66
2781,204,20,174,491,3,Group 66
2781,204,20,174,491,3,Group 66
2805,204,20,174,491,3,Group 70
2805,204,20,174,491,3,Group 70
2847,38,20,174,491,3,Group 72
2847,38,20,174,491,3,Group 72
2895,204,20,174,491,3,Group 69
2895,204,20,174,491,3,Group 69
2901,108,20,174,491,3,Group 70
2901,108,20,174,491,3,Group 70
2907,108,20,174,491,3,Group 70
2907,108,20,174,491,3,Group 70
2910,161,20,174,491,3,Group 70
2910,161,20,174,491,3,Group 70
2911,204,20,174,491,3,Group 70
2911,204,20,174,491,3,Group 70
2930,204,20,174,491,3,Group 70
2930,204,20,174,491,3,Group 70
2967,161,20,174,491,3,Group 70
2967,161,20,174,491,3,Group 70
3019,204,20,174,491,3,Group 70
3019,204,20,174,491,3,Group 70
3065,83,20,174,491,3,Group 70
3065,83,20,174,491,3,Group 70
3068,204,20,174,491,3,Group 70
3068,204,20,174,491,3,Group 70
3102,51,20,174,491,3,Group 70
3102,51,20,174,491,3,Group 70
3139,143,20,174,491,3,Group 70
3139,143,20,174,491,3,Group 70
3153,204,20,174,491,3,Group 69
3153,204,20,174,491,3,Group 69
3168,161,20,174,491,3,Group 66
3168,161,20,174,491,3,Group 66
3196,204,20,174,491,3,Group 70
3196,204,20,174,491,3,Group 70
3207,108,20,174,491,3,Group 70
3207,108,20,174,491,3,Group 70
3214,204,20,174,491,3,Group 25
3214,204,20,174,491,3,Group 25
3236,108,20,174,491,3,Group 76
3236,108,20,174,491,3,Group 76
3241,108,20,174,491,3,Group 70
3241,108,20,174,491,3,Group 70
3302,97,20,174,491,3,Group 30
3302,97,20,174,491,3,Group 30
3306,96,20,174,491,3,Group 70
3306,96,20,174,491,3,Group 70
3329,51,20,174,491,3,Group 70
3329,51,20,174,491,3,Group 70
3333,161,20,174,491,3,Group 70
3333,161,20,174,491,3,Group 70
3333,161,20,174,491,3,Group 70
3333,161,20,174,491,3,Group 70
3333,161,20,174,491,3,Group 70
3333,161,20,174,491,3,Group 70
3334,55,20,174,491,3,Group 70
3334,55,20,174,491,3,Group 70
3364,44,20,174,491,3,Group 70
3364,44,20,174,491,3,Group 70
3374,108,20,174,491,3,Group 70
3374,108,20,174,491,3,Group 70
3437,136,20,174,491,3,Group 70
3437,136,20,174,491,3,Group 70
3450,143,20,174,491,3,Group 66
3450,143,20,174,491,3,Group 66
3453,204,20,174,491,3,Group 70
3453,204,20,174,491,3,Group 70
3469,108,20,174,491,3,Group 70
3469,108,20,174,491,3,Group 70
3485,204,20,174,491,3,Group 70
3485,204,20,174,491,3,Group 70
3490,204,20,174,491,3,Group 70
3490,204,20,174,491,3,Group 70
3519,161,20,174,491,3,Group 70
3519,161,20,174,491,3,Group 70
3536,108,20,174,491,3,Group 70
3536,108,20,174,491,3,Group 70
3580,108,20,174,491,3,Group 70
3580,108,20,174,491,3,Group 70
3610,143,20,174,491,3,Group 70
3610,143,20,174,491,3,Group 70
3619,93,20,174,491,3,Group 70
3619,93,20,174,491,3,Group 70
3627,99,20,174,491,3,Group 69
3627,99,20,174,491,3,Group 69
3630,135,20,174,491,3,Group 76
3630,135,20,174,491,3,Group 76
3634,143,20,174,491,3,Group 70
3634,143,20,174,491,3,Group 70
3646,143,20,174,491,3,Group 28
3646,143,20,174,491,3,Group 28
3664,36,20,174,491,3,Group 70
3664,36,20,174,491,3,Group 70
3758,161,20,174,491,3,Group 70
3758,161,20,174,491,3,Group 70
3773,93,20,174,491,3,Group 70
3773,93,20,174,491,3,Group 70
3937,174,20,174,491,3,Group 70
3937,174,20,174,491,3,Group 70
3981,71,20,174,491,3,Group 23
3981,71,20,174,491,3,Group 23
4260,143,20,174,491,3,Group 70
4260,143,20,174,491,3,Group 70
4270,204,20,174,491,3,Group 70
4270,204,20,174,491,3,Group 70
4293,204,20,174,491,3,Group 70
4293,204,20,174,491,3,Group 70
4296,34,20,174,491,3,Group 70
4296,34,20,174,491,3,Group 70
4304,93,20,174,491,3,Group 70
4304,93,20,174,491,3,Group 70
4353,38,20,174,491,3,Group 29
4353,38,20,174,491,3,Group 29
4361,204,20,174,491,3,Group 70
4361,204,20,174,491,3,Group 70
4370,204,20,174,491,3,Group 70
4370,204,20,174,491,3,Group 70
4403,55,20,174,491,3,Group 70
4403,55,20,174,491,3,Group 70
4403,55,20,174,491,3,Group 70
4475,108,20,174,491,3,Group 27
4475,108,20,174,491,3,Group 27
4481,161,20,174,491,3,Group 24
4481,161,20,174,491,3,Group 24
4518,143,20,174,491,3,Group 70
4518,143,20,174,491,3,Group 70
4525,161,20,174,491,3,Group 70
4525,161,20,174,491,3,Group 70
4526,51,20,174,491,3,Group 70
4526,51,20,174,491,3,Group 70
4572,161,20,174,491,3,Group 70
4572,161,20,174,491,3,Group 70
4576,111,20,174,491,3,Group 72
4576,111,20,174,491,3,Group 72
4592,204,20,174,491,3,Group 25
4592,204,20,174,491,3,Group 25
4630,108,20,174,491,3,Group 27
4630,108,20,174,491,3,Group 27
4669,161,20,174,491,3,Group 70
4669,161,20,174,491,3,Group 70
4684,97,20,174,491,3,Group 70
4684,97,20,174,491,3,Group 70
4829,204,20,174,491,3,Group 25
4829,204,20,174,491,3,Group 25
4873,161,20,174,491,3,Group 70
4873,161,20,174,491,3,Group 70
4893,204,20,174,491,3,Group 70
4893,204,20,174,491,3,Group 70
4893,204,20,174,491,3,Group 70
4893,204,20,174,491,3,Group 70
4960,161,20,174,491,3,Group 70
4960,161,20,174,491,3,Group 70
4963,204,20,174,491,3,Group 70
4963,204,20,174,491,3,Group 70
4968,161,20,174,491,3,Group 70
4968,161,20,174,491,3,Group 70
5013,204,20,174,491,3,Group 70
5013,204,20,174,491,3,Group 70
5025,51,20,174,491,3,Group 30
5025,51,20,174,491,3,Group 30
5030,143,20,174,491,3,Group 70
5030,143,20,174,491,3,Group 70
5035,204,20,174,491,3,Group 70
5035,204,20,174,491,3,Group 70
5057,41,20,174,491,3,Group 70
5057,41,20,174,491,3,Group 70
5075,55,20,174,491,3,Group 70
5075,55,20,174,491,3,Group 70
5124,161,20,174,491,3,Group 70
5124,161,20,174,491,3,Group 70
5133,93,20,174,491,3,Group 23
5133,93,20,174,491,3,Group 23
5264,161,20,174,491,3,Group 70
5264,161,20,174,491,3,Group 70
5285,161,20,174,491,3,Group 70
5285,161,20,174,491,3,Group 70
5289,161,20,174,491,3,Group 70
